1|Espere mientras se abre la aplicación|2016-05-24T08:28:14.0000000|2016-05-24T08:28:26.0000000|ManicTime|ManicTime/Applications
2|ManicTime|2016-05-24T08:28:26.0000000|2016-05-24T08:28:31.0000000|ManicTime|ManicTime/Applications
3||2016-05-24T08:28:14.0000000|2016-05-24T08:28:49.0000000||ManicTime/ComputerUsage
4|ManicTime|2016-05-24T08:28:31.0000000|2016-05-24T08:28:36.0000000|ManicTime|ManicTime/Applications
5|Configuración|2016-05-24T08:28:36.0000000|2016-05-24T08:28:44.0000000|ManicTime|ManicTime/Applications
6|Menú Inicio|2016-05-24T08:28:44.0000000|2016-05-24T08:28:49.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
7|60 segundos restantes|2016-06-02T11:52:42.0000000|2016-06-02T11:52:50.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
8|30 segundos restantes|2016-06-02T11:52:50.0000000|2016-06-02T11:52:55.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
9|10 segundos restantes|2016-06-02T11:52:55.0000000|2016-06-02T11:53:02.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
10|5 segundos restantes|2016-06-02T11:53:02.0000000|2016-06-02T11:53:08.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
11|Program Manager|2016-06-02T11:53:08.0000000|2016-06-02T11:55:30.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
12||2016-06-02T11:52:42.0000000|2016-06-02T12:09:07.0000000||ManicTime/ComputerUsage
13|Installers|2016-06-02T11:55:30.0000000|2016-06-02T11:55:35.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
14|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T11:55:35.0000000|2016-06-02T11:55:52.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
16|Menú Inicio|2016-06-02T11:55:52.0000000|2016-06-02T11:56:06.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
17|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 Setup|2016-06-02T11:56:06.0000000|2016-06-02T11:56:14.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
18|Servicios|2016-06-02T11:56:14.0000000|2016-06-02T11:56:36.0000000|Servicios|ManicTime/Applications
