1|Espere mientras se abre la aplicación|2016-05-24T09:20:31.0000000|2016-05-24T09:20:43.0000000|ManicTime|ManicTime/Applications
2|Program Manager|2016-05-24T09:20:43.0000000|2016-05-24T09:20:48.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
3||2016-05-24T09:20:31.0000000|2016-05-24T09:21:06.0000000||ManicTime/ComputerUsage
4|Licencia|2016-05-24T09:20:48.0000000|2016-05-24T09:20:53.0000000|ManicTime|ManicTime/Applications
5|ManicTime - STANDARD|2016-05-24T09:20:53.0000000|2016-05-24T09:21:04.0000000|ManicTime|ManicTime/Applications
6|Sistema operativo Microsoft® Windows®|2016-05-24T09:21:04.0000000|2016-05-24T09:21:06.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
7|Program Manager|2016-06-02T14:48:24.0000000|2016-06-02T14:48:42.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
8|Extracting Files|2016-06-02T14:48:42.0000000|2016-06-02T14:48:47.0000000|Microsoft Visual C++ 2008 Redistributable|ManicTime/Applications
9|Setup|2016-06-02T14:48:47.0000000|2016-06-02T14:48:54.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
10|Installers|2016-06-02T14:48:54.0000000|2016-06-02T14:49:00.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
11|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|2016-06-02T14:49:00.0000000|2016-06-02T14:50:39.0000000|Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030|ManicTime/Applications
12||2016-06-02T14:48:24.0000000|2016-06-02T14:57:54.0000000||ManicTime/ComputerUsage
13|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 Setup|2016-06-02T14:50:39.0000000|2016-06-02T14:50:44.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
14|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|2016-06-02T14:50:44.0000000|2016-06-02T14:52:10.0000000|Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501|ManicTime/Applications
15|Microsoft Visual C++ 2008 Redistributable Setup|2016-06-02T14:52:10.0000000|2016-06-02T14:52:22.0000000|Microsoft® Visual Studio® 2008|ManicTime/Applications
17|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|2016-06-02T14:52:22.0000000|2016-06-02T14:53:13.0000000|Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030|ManicTime/Applications
18|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501 Setup|2016-06-02T14:53:13.0000000|2016-06-02T14:53:18.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
19|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|2016-06-02T14:53:18.0000000|2016-06-02T14:54:01.0000000|Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.30501|ManicTime/Applications
20|Installers|2016-06-02T14:54:01.0000000|2016-06-02T14:54:07.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
21|Menú Inicio|2016-06-02T14:54:07.0000000|2016-06-02T14:54:14.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
22|Setup - Wampserver64|2016-06-02T14:54:14.0000000|2016-06-02T14:54:26.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
23|Propiedades de Web Deployment Agent Service (Equipo local)|2016-06-02T14:54:26.0000000|2016-06-02T14:54:34.0000000|Propiedades de Web Deployment Agent Service (Equipo local)|ManicTime/Applications
24|Setup - Wampserver64|2016-06-02T14:54:34.0000000|2016-06-02T14:56:03.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
25|Installers|2016-06-02T14:56:03.0000000|2016-06-02T14:56:11.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
26|Setup - Wampserver64|2016-06-02T14:56:11.0000000|2016-06-02T14:56:16.0000000|wampserver3.0.4_x64_apache2.4.18_mysql5.7.11_php5.6.19-7.0.4|ManicTime/Applications
27|Installers|2016-06-02T14:56:16.0000000|2016-06-02T14:56:25.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
28|Python 3.5.1 (64-bit) Setup|2016-06-02T14:56:25.0000000|2016-06-02T14:56:31.0000000|Python 3.5.1 (64-bit)|ManicTime/Applications
29|Program Manager|2016-06-02T14:56:31.0000000|2016-06-02T14:56:54.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
30|Sistema operativo Microsoft® Windows®|2016-06-02T14:56:54.0000000|2016-06-02T14:57:48.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
31|Program Manager|2016-06-02T14:57:48.0000000|2016-06-02T14:57:53.0000000|Sistema operativo Microsoft® Windows®|ManicTime/Applications
32|Blast|2016-06-02T14:57:53.0000000|2016-06-02T14:57:54.0000000|Blast|ManicTime/Applications
