195|Escritorio|"2017-07-12 08:38:38"|"2017-07-12 08:43:26"|Archivos|ManicTime/Applications
196|"Nueva pestaña - Google Chrome"|"2017-07-12 08:43:26"|"2017-07-12 08:43:49"|"Google Chrome"|ManicTime/Applications
197|"ESPOL | Servicio de Autenticación - Google Chrome"|"2017-07-12 08:43:49"|"2017-07-12 08:44:09"|"Google Chrome"|ManicTime/Applications
198|"Actividad reciente - Google Chrome"|"2017-07-12 08:44:09"|"2017-07-12 08:44:19"|"Google Chrome"|ManicTime/Applications
199|"DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:44:19"|"2017-07-12 08:44:24"|"Google Chrome"|ManicTime/Applications
200|"Planificación del curso: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:44:24"|"2017-07-12 08:44:31"|"Google Chrome"|ManicTime/Applications
201|"Iniciar sesión en la cuenta - Google Chrome"|"2017-07-12 08:44:31"|"2017-07-12 08:44:41"|"Google Chrome"|ManicTime/Applications
202|"Nueva pestaña - Google Chrome"|"2017-07-12 08:44:41"|"2017-07-12 08:44:47"|"Google Chrome"|ManicTime/Applications
203|"Iniciar sesión - Google Chrome"|"2017-07-12 08:44:47"|"2017-07-12 08:44:54"|"Google Chrome"|ManicTime/Applications
204|"There was a problem processing your request - Google Chrome"|"2017-07-12 08:44:54"|"2017-07-12 08:45:02"|"Google Chrome"|ManicTime/Applications
205|"Nueva pestaña - Google Chrome"|"2017-07-12 08:45:02"|"2017-07-12 08:45:07"|"Google Chrome"|ManicTime/Applications
206|"There was a problem processing your request - Google Chrome"|"2017-07-12 08:45:07"|"2017-07-12 08:45:30"|"Google Chrome"|ManicTime/Applications
207|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:45:30"|"2017-07-12 08:45:52"|"Google Chrome"|ManicTime/Applications
208|"Planificación del curso: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:45:52"|"2017-07-12 08:45:57"|"Google Chrome"|ManicTime/Applications
209|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:45:57"|"2017-07-12 08:46:09"|"Google Chrome"|ManicTime/Applications
210|"There was a problem processing your request - Google Chrome"|"2017-07-12 08:46:09"|"2017-07-12 08:46:14"|"Google Chrome"|ManicTime/Applications
211|"Calificaciones para DANIEL JOSUÉ CASTRO PEÑAFIEL: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:46:14"|"2017-07-12 08:46:26"|"Google Chrome"|ManicTime/Applications
212|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:46:26"|"2017-07-12 08:46:47"|"Google Chrome"|ManicTime/Applications
213|"There was a problem processing your request - Google Chrome"|"2017-07-12 08:46:47"|"2017-07-12 08:46:52"|"Google Chrome"|ManicTime/Applications
214|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:46:52"|"2017-07-12 08:47:50"|"Google Chrome"|ManicTime/Applications
215|"Calificaciones para DANIEL JOSUÉ CASTRO PEÑAFIEL: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:47:50"|"2017-07-12 08:48:15"|"Google Chrome"|ManicTime/Applications
216|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:48:15"|"2017-07-12 08:52:56"|"Google Chrome"|ManicTime/Applications
217|"Anuncios: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:52:56"|"2017-07-12 08:53:22"|"Google Chrome"|ManicTime/Applications
218|"Front Page: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:53:22"|"2017-07-12 08:53:28"|"Google Chrome"|ManicTime/Applications
219|"Foro: DESARROLLO DE APLICACIONES WEB - Google Chrome"|"2017-07-12 08:53:28"|"2017-07-12 08:53:33"|"Google Chrome"|ManicTime/Applications
220|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:53:33"|"2017-07-12 08:54:19"|"Google Chrome"|ManicTime/Applications
221|"There was a problem processing your request - Google Chrome"|"2017-07-12 08:54:19"|"2017-07-12 08:54:25"|"Google Chrome"|ManicTime/Applications
222|"P01_notas.xlsx - Google Chrome"|"2017-07-12 08:54:25"|"2017-07-12 08:54:37"|"Google Chrome"|ManicTime/Applications
223|"Correo - djcastro@espol.edu.ec - Google Chrome"|"2017-07-12 08:54:37"|"2017-07-12 08:54:57"|"Google Chrome"|ManicTime/Applications
